"org.codehaus.sonar.plugins:sonar-plugin-surefire:1.5M1","org.codehaus.sonar:sonar-plugin-api:1.5M1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-sources:1.4RC2","org.codehaus.sonar:sonar-plugin-api:1.4RC2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-sources:1.4.1","org.codehaus.sonar:sonar-plugin-api:1.4.1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-pmd:1.4RC2","org.codehaus.sonar:sonar-plugin-api:1.4RC2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-pmd:1.4.2","org.codehaus.sonar:sonar-plugin-api:1.4.2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-pmd:1.4RC1","org.codehaus.sonar:sonar-plugin-api:1.4RC1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-pmd:1.4.1","org.codehaus.sonar:sonar-plugin-api:1.4.1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-javancss:1.5M2","org.codehaus.sonar:sonar-plugin-api:1.5M2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-javancss:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-javancss:1.4.3","org.codehaus.sonar:sonar-plugin-api:1.4.3","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-javancss:1.4","org.codehaus.sonar:sonar-plugin-api:1.4","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-googleanalytics:1.5M2","org.codehaus.sonar:sonar-plugin-api:1.5M2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-googleanalytics:1.5M1","org.codehaus.sonar:sonar-plugin-api:1.5M1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-findbugs:1.5M2","org.codehaus.sonar:sonar-plugin-api:1.5M2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-findbugs:1.5M1","org.codehaus.sonar:sonar-plugin-api:1.5M1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-cobertura:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-core:1.5M1","org.codehaus.sonar:sonar-plugin-api:1.5M1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-cobertura:1.5M1","org.codehaus.sonar:sonar-plugin-api:1.5M1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-clover:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-clover:1.5M2","org.codehaus.sonar:sonar-plugin-api:1.5M2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-checkstyle:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-checkstyle:1.4RC2","org.codehaus.sonar:sonar-plugin-api:1.4RC2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-checkstyle:1.4RC1","org.codehaus.sonar:sonar-plugin-api:1.4RC1","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-checkstyle:1.4.2","org.codehaus.sonar:sonar-plugin-api:1.4.2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-surefire:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-surefire:1.5M2","org.codehaus.sonar:sonar-plugin-api:1.5M2","Compile"
"org.codehaus.sonar.plugins:sonar-plugin-core:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar.plugins:sonar-googleanalytics-plugin:2.6-RC1","org.codehaus.sonar:sonar-plugin-api:2.6-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-googleanalytics-plugin:2.5-RC1","org.codehaus.sonar:sonar-plugin-api:2.5-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-googleanalytics-plugin:2.6","org.codehaus.sonar:sonar-plugin-api:2.6","Compile"
"org.codehaus.sonar.plugins:sonar-googleanalytics-plugin:2.4.1","org.codehaus.sonar:sonar-plugin-api:2.4.1","Compile"
"org.codehaus.sonar.plugins:sonar-googleanalytics-plugin:2.4-RC2","org.codehaus.sonar:sonar-plugin-api:2.4-RC2","Compile"
"org.codehaus.sonar.plugins:sonar-googleanalytics-plugin:2.4","org.codehaus.sonar:sonar-plugin-api:2.4","Compile"
"org.codehaus.sonar.plugins:sonar-design-plugin:2.6-RC1","org.codehaus.sonar:sonar-plugin-api:2.6-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-design-plugin:2.5-RC1","org.codehaus.sonar:sonar-plugin-api:2.5-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-design-plugin:2.5","org.codehaus.sonar:sonar-plugin-api:2.5","Compile"
"org.codehaus.sonar.plugins:sonar-design-plugin:2.4.1","org.codehaus.sonar:sonar-plugin-api:2.4.1","Compile"
"org.codehaus.sonar.plugins:sonar-design-plugin:2.4-RC1","org.codehaus.sonar:sonar-plugin-api:2.4-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-design-plugin:2.4","org.codehaus.sonar:sonar-plugin-api:2.4","Compile"
